序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5201,920179,凯德石英,43.81,-2.86,-1.29,63794.0,284279454.68,7.89,46.26,42.7,45.12,45.1,0.72,10.68,110.76,4.35,3284435700.0,2616266346.0,-0.11,-0.14,21.06,13.38
5202,300328,宜安科技,16.98,-2.86,-0.5,465318.0,798839346.7,6.24,17.73,16.64,17.53,17.48,1.25,6.78,25637.46,10.7,11723392728.0,11654506991.0,-0.06,-0.06,14.96,-0.53
5203,601117,中国化学,7.82,-2.86,-0.23,1710444.0,1361316605.0,3.98,8.13,7.81,8.07,8.05,1.22,2.81,8.46,0.73,47755780971.0,47608686771.0,0.0,-0.51,5.53,3.85
5204,603655,朗博科技,42.0,-2.87,-1.24,40061.0,169984722.0,5.94,43.73,41.16,43.06,43.24,0.86,3.78,102.57,8.02,4452000000.0,4452000000.0,0.5,0.77,17.85,0.48
5205,002903,宇环数控,24.68,-2.87,-0.73,119708.0,297155616.85,5.31,25.6,24.25,25.25,25.41,1.22,11.23,947.58,4.76,3867306640.0,2631952917.0,0.08,-0.24,20.98,7.3
5206,002176,江特电机,10.16,-2.87,-0.3,1251746.0,1291538201.96,5.16,10.55,10.01,10.38,10.46,1.46,7.34,-115.15,5.11,17336267903.0,17333154219.0,0.1,0.1,2.11,4.31
5207,301211,亨迪药业,13.2,-2.87,-0.39,161202.0,213542362.82,4.64,13.46,12.83,13.4,13.59,1.63,3.86,197.5,2.44,5512320000.0,5512320000.0,0.0,0.0,7.49,8.02
5208,301189,奥尼电子,44.39,-2.87,-1.31,71886.0,324261250.66,4.81,46.18,43.98,45.6,45.7,2.06,6.43,-43.04,2.46,5166839081.0,4960931982.0,0.07,0.14,31.64,2.07
5209,920405,海希通讯,27.31,-2.88,-0.81,42960.0,119819771.52,5.65,28.61,27.02,27.88,28.12,0.83,3.9,59.74,4.73,3830500600.0,3006291791.0,0.33,0.33,31.23,6.76
5210,001202,炬申股份,18.88,-2.88,-0.56,201495.0,368303237.88,7.72,19.18,17.68,17.71,19.44,2.6,17.25,39.84,3.76,3147128157.0,2205636270.0,0.27,0.69,16.83,19.04
5211,002581,ST未名,7.76,-2.88,-0.23,105296.0,82388459.0,3.13,7.95,7.7,7.88,7.99,1.64,2.63,-55.8,2.74,5119548147.0,3110139409.0,0.26,0.52,3.88,3.47
5212,300455,航天智装,33.4,-2.88,-0.99,790797.0,2697565910.89,9.1,35.69,32.56,34.39,34.39,0.92,11.16,-113.54,14.22,23973449062.0,23667989362.0,0.03,0.57,96.59,11.19
5213,000797,中国武夷,3.36,-2.89,-0.1,1076298.0,363409482.8,4.05,3.44,3.3,3.42,3.46,1.06,6.85,-26.81,1.04,5277734169.0,5277123496.0,0.0,0.6,20.43,-14.5
5214,920392,佳合科技,26.51,-2.89,-0.79,52815.0,138734768.72,4.8,27.3,25.99,27.3,27.3,1.8,14.51,92.17,5.98,2020194550.0,964696249.0,0.08,0.23,-15.49,-24.45
5215,300101,振芯科技,30.26,-2.89,-0.9,493578.0,1540475185.32,8.02,32.5,30.0,31.2,31.16,0.82,8.72,138.92,9.32,17184826482.0,17128473738.0,0.03,0.2,29.98,6.44
5216,002319,乐通股份,11.76,-2.89,-0.35,93918.0,111530353.62,5.53,12.24,11.57,12.18,12.11,0.99,4.7,-3924.39,13.56,2463396718.0,2352000000.0,-0.08,-0.08,-2.81,-2.33
5217,000002,万  科Ａ,4.69,-2.9,-0.14,2798384.0,1336813422.4,3.31,4.85,4.69,4.82,4.83,1.24,2.88,-1.5,0.32,55955027419.0,45569914260.0,-0.42,-0.42,-26.03,0.86
5218,300900,广联航空,37.01,-2.91,-1.11,571990.0,2157242137.18,7.63,39.11,36.2,38.11,38.12,0.7,25.29,474.39,8.5,10998593976.0,8371041268.0,0.16,0.16,105.27,-5.27
5219,600819,耀皮玻璃,8.35,-2.91,-0.25,190499.0,160670395.0,5.7,8.71,8.22,8.63,8.6,1.05,2.55,49.39,2.13,8155921560.0,6240924159.0,0.0,0.12,5.03,3.34
5220,605499,东鹏饮料,264.68,-2.91,-7.93,35528.0,943494830.0,4.84,272.2,259.01,271.67,272.61,1.92,0.68,27.45,15.64,137637040840.0,137637040840.0,0.0,-0.06,-11.48,-1.01
5221,002662,峰璟股份,3.99,-2.92,-0.12,680335.0,273604501.4,4.38,4.11,3.93,4.11,4.11,1.9,4.54,22.04,1.36,5985000000.0,5984924589.0,0.25,0.25,6.97,-0.75
5222,600538,国发股份,6.3,-2.93,-0.19,222182.0,141493971.0,4.31,6.5,6.22,6.44,6.49,1.56,4.24,-643.11,4.28,3302449592.0,3302449592.0,-0.16,-0.32,8.43,2.94
5223,601111,中国国航,8.55,-2.95,-0.26,1439356.0,1250526844.0,3.41,8.84,8.54,8.75,8.81,1.94,1.24,59.84,3.22,149183999550.0,99505836003.0,0.0,0.0,-1.61,-8.75
5224,605007,五洲特纸,13.42,-2.96,-0.41,143112.0,193590738.0,4.05,13.8,13.24,13.72,13.83,1.18,3.56,26.46,1.86,6384296640.0,5388841931.0,0.0,0.0,16.39,-0.67
5225,000695,滨海能源,13.08,-2.97,-0.4,258026.0,342891985.89,4.45,13.54,12.94,13.49,13.48,0.96,11.63,-44.08,26.84,2905689810.0,2901292641.0,-0.15,-0.08,19.56,2.91
5226,002029,七 匹 狼,13.74,-2.97,-0.42,656250.0,916319932.6,5.58,14.3,13.51,13.9,14.16,0.89,9.86,18.04,1.42,9687023398.0,9142677877.0,-0.07,-0.15,44.33,24.57
5227,603402,陕西旅游,141.67,-2.97,-4.33,69402.0,981850330.0,5.87,146.72,138.15,140.01,146.0,0.68,35.9,22.25,3.8,10955813428.0,2738953428.0,0.04,-0.53,76.12,76.12
5228,300931,通用电梯,11.06,-2.98,-0.34,67650.0,75614981.6,4.74,11.45,10.91,11.37,11.4,1.25,3.66,-225.18,4.15,2656014760.0,2045828344.0,0.09,0.09,12.74,-0.09
5229,920344,三元基因,27.6,-2.99,-0.85,44600.0,123146701.21,4.57,28.3,27.0,27.5,28.45,1.66,3.93,-176.58,5.54,3361956000.0,3129281542.0,0.29,0.84,8.66,17.7
5230,600115,中国东航,5.85,-2.99,-0.18,1267504.0,748317081.0,4.15,6.01,5.76,5.98,6.03,1.24,0.74,46.08,7.89,129213259520.0,99596044624.0,0.0,0.0,22.38,-2.5
5231,600875,东方电气,25.01,-2.99,-0.77,1012563.0,2579582914.0,4.54,26.07,24.9,25.58,25.78,1.04,4.47,21.87,1.95,86493591753.0,56606798541.0,-0.04,0.0,24.18,3.01
5232,000962,东方钽业,36.91,-3.0,-1.14,338390.0,1284288465.03,6.91,39.41,36.78,38.28,38.05,0.87,6.75,67.1,6.77,18634540132.0,18516432081.0,0.0,-0.05,31.73,11.65
5233,002082,万邦德,16.76,-3.01,-0.52,266785.0,449847426.6,6.08,17.4,16.35,17.25,17.28,1.1,4.82,1720.98,3.83,10251908562.0,9272518973.0,0.06,0.0,9.19,20.32
5234,688114,华大智造,75.24,-3.02,-2.34,127568.0,986491369.0,8.46,80.6,74.04,77.0,77.58,1.53,3.08,-196.63,4.06,31338675502.0,31174545085.0,0.55,0.41,13.19,23.83
5235,920128,胜业电气,30.2,-3.02,-0.94,30900.0,94078767.62,3.53,31.12,30.02,31.12,31.14,0.95,8.08,94.56,4.76,2451938000.0,1154697000.0,0.0,-0.03,2.9,8.24
5236,600376,首开股份,5.76,-3.03,-0.18,1684041.0,992417541.0,5.22,6.04,5.73,5.95,5.94,0.84,6.53,-3.59,2.28,14858295794.0,14858295794.0,-0.17,-0.17,-9.86,-12.86
5237,002625,光启技术,52.56,-3.03,-1.64,615205.0,3282942634.67,5.24,54.74,51.9,54.19,54.2,1.0,2.86,140.19,11.87,113245138027.0,113244638707.0,-0.02,0.0,14.51,7.79
5238,300953,震裕科技,160.68,-3.03,-5.02,69022.0,1126698331.33,6.57,168.88,158.0,163.99,165.7,1.14,5.53,50.75,6.52,27874401817.0,20045407484.0,0.1,0.14,-3.39,-4.37
5239,300285,国瓷材料,31.6,-3.04,-0.99,622792.0,2010839563.17,7.43,33.6,31.18,32.6,32.59,0.95,7.4,48.28,4.5,31506726248.0,26586497165.0,-0.06,0.1,47.25,15.29
5240,300409,道氏技术,33.3,-3.06,-1.05,1703197.0,5834561499.07,10.19,36.25,32.75,34.95,34.35,0.88,24.77,47.03,3.24,26048890135.0,22893405079.0,0.18,0.21,44.22,48.07
5241,605003,众望布艺,32.67,-3.06,-1.03,31756.0,104352296.0,7.12,34.3,31.9,33.01,33.7,0.64,2.89,51.44,2.5,3593700000.0,3593700000.0,-0.18,-0.24,35.06,-8.1
5242,688062,迈威生物-U,42.6,-3.07,-1.35,143564.0,623572929.0,8.19,45.1,41.5,43.95,43.95,1.16,7.03,-21.36,22.37,17022960000.0,8697642000.0,-0.14,-0.07,-4.59,10.74
5243,300901,中胤时尚,17.69,-3.07,-0.56,47302.0,84504762.51,4.66,18.3,17.45,18.26,18.25,0.99,1.97,-258.48,4.38,4245600000.0,4245600000.0,0.11,0.0,12.53,8.33
5244,688669,聚石化学,25.53,-3.08,-0.81,36746.0,94763551.0,4.97,26.56,25.25,26.47,26.34,0.82,3.03,402.75,2.37,3097640017.0,3097640017.0,0.16,0.31,14.23,9.85
5245,603716,塞力医疗,27.92,-3.09,-0.89,500056.0,1427870577.0,7.15,29.56,27.5,27.7,28.81,0.7,23.79,-50.45,5.54,5868566615.0,5868566615.0,-0.04,0.04,6.93,35.86
5246,603009,北特科技,47.75,-3.09,-1.52,171192.0,827816385.0,5.24,49.6,47.02,48.68,49.27,1.11,5.06,130.82,9.41,16164624522.0,16159028318.0,0.04,0.19,0.51,-0.85
5247,688239,航宇科技,65.02,-3.1,-2.08,123108.0,817103404.0,6.53,68.51,64.13,68.0,67.1,1.0,6.46,63.72,6.29,12394765266.0,12394765266.0,0.0,-0.15,55.48,-3.92
5248,688686,奥普特,132.65,-3.11,-4.26,19881.0,265596801.0,3.15,135.84,131.53,134.67,136.91,1.26,1.63,66.58,5.31,16214533106.0,16214533106.0,-0.08,-0.16,2.91,6.86
5249,603737,三棵树,43.33,-3.13,-1.4,77202.0,337903872.0,5.61,45.12,42.61,44.66,44.73,2.07,1.05,32.24,11.1,31969631105.0,31969631105.0,-0.23,0.02,-7.1,-6.35
5250,600018,上港集团,5.27,-3.13,-0.17,1038078.0,556257354.0,3.13,5.44,5.27,5.44,5.44,3.56,0.45,9.16,0.87,122685391856.0,122510205705.0,-0.19,-0.19,-4.18,-1.86
5251,605376,博迁新材,60.7,-3.13,-1.96,67092.0,409651200.0,5.75,63.2,59.6,62.57,62.66,1.21,2.56,78.57,9.64,15879120000.0,15879120000.0,-0.49,-0.21,9.47,-7.19
5252,688385,复旦微电,86.6,-3.15,-2.82,335893.0,2928891140.0,7.66,91.36,84.51,90.84,89.42,1.31,6.25,161.53,11.52,71135604180.0,46512626180.0,-0.09,0.27,45.79,17.5
5253,688382,益方生物-U,31.74,-3.17,-1.04,162850.0,531516366.0,9.4,34.28,31.2,32.77,32.78,1.08,3.9,-75.9,11.02,18356781104.0,13255680783.0,-0.06,0.03,15.21,16.52
5254,688623,双元科技,106.06,-3.18,-3.48,15198.0,163768599.0,4.66,110.8,105.7,110.06,109.54,0.69,7.94,90.34,2.97,6272674762.0,2030274762.0,-0.04,-0.18,55.95,12.95
5255,300509,新美星,15.15,-3.19,-0.5,169101.0,257442713.51,5.5,15.74,14.88,15.45,15.65,0.68,6.84,42.37,7.27,4490460000.0,3743618373.0,-0.13,0.07,41.59,17.99
5256,688799,华纳药厂,47.7,-3.19,-1.57,54841.0,267986283.0,7.06,50.48,47.0,49.65,49.27,1.32,4.18,22.68,3.14,6263964000.0,6263964000.0,0.21,0.04,-7.65,0.0
5257,688002,睿创微纳,104.8,-3.2,-3.47,148011.0,1574184771.0,6.37,109.8,102.9,108.94,108.27,1.3,3.22,51.18,8.03,48232971534.0,48232971534.0,0.05,0.06,37.05,3.97
5258,002871,伟隆股份,18.77,-3.2,-0.62,57678.0,109256533.27,4.8,19.42,18.49,19.39,19.39,1.06,3.86,34.49,4.26,4727296671.0,2804154061.0,0.11,0.05,21.25,4.28
5259,301252,同星科技,32.18,-3.22,-1.07,112521.0,365258061.24,4.39,33.11,31.65,32.66,33.25,1.42,23.8,46.11,4.18,5445674659.0,1521484559.0,-0.06,0.25,19.76,-1.02
5260,601319,中国人保,9.6,-3.23,-0.32,1315410.0,1272812982.0,3.43,9.91,9.57,9.89,9.92,1.31,0.37,6.8,1.37,424550309597.0,340778463197.0,0.0,0.31,13.21,7.26
5261,300001,特锐德,27.86,-3.23,-0.93,605646.0,1705996125.37,3.92,28.63,27.5,28.51,28.79,1.82,5.87,32.17,3.67,29407280684.0,28739153113.0,0.0,0.04,0.65,8.49
5262,920576,天力复合,97.25,-3.23,-3.25,98789.0,992020643.33,13.08,108.01,94.86,98.0,100.5,0.81,9.22,353.66,23.63,10595387500.0,10418164352.0,0.02,0.01,235.92,37.71
5263,300137,先河环保,10.5,-3.23,-0.35,210845.0,224034140.05,4.7,10.9,10.39,10.83,10.85,1.03,3.98,763.54,3.45,5634113205.0,5565358113.0,0.1,0.29,38.16,1.35
5264,301086,鸿富瀚,118.1,-3.24,-3.95,28176.0,336762075.96,4.6,122.79,117.17,122.36,122.05,0.95,5.95,97.63,5.5,10629000000.0,5590654765.0,-0.08,-0.3,61.47,5.55
5265,688143,长盈通,55.52,-3.26,-1.87,113531.0,649214485.0,8.19,59.5,54.8,58.01,57.39,0.9,9.28,174.18,5.28,7149910127.0,6794228132.0,0.05,-0.27,37.53,10.58
5266,002901,大博医疗,50.5,-3.28,-1.71,54951.0,282591649.37,5.31,52.77,50.0,52.74,52.21,1.79,1.9,36.93,6.27,20907985053.0,14568058099.0,-0.02,0.04,-3.61,6.61
5267,688127,蓝特光学,41.14,-3.29,-1.4,132556.0,549626222.0,5.83,43.28,40.8,42.8,42.54,1.33,3.27,50.11,8.16,16698631378.0,16698631378.0,0.1,0.07,40.31,6.88
5268,603876,鼎胜新材,15.59,-3.29,-0.53,453208.0,717404768.0,5.77,16.29,15.36,16.03,16.12,1.01,4.88,35.42,1.98,14487275851.0,14487275851.0,-0.06,0.0,40.7,3.86
5269,301279,金道科技,34.34,-3.32,-1.18,58435.0,201905901.89,6.36,35.84,33.58,34.84,35.52,1.33,5.96,65.59,3.31,4455236333.0,3367087583.0,0.0,0.15,52.01,-0.75
5270,300478,杭州高新,26.93,-3.34,-0.93,75213.0,204496126.7,3.59,27.78,26.78,27.78,27.86,0.74,5.94,-154.37,66.42,3411303890.0,3411303890.0,0.0,-0.19,9.38,-16.63
5271,600962,国投中鲁,23.11,-3.35,-0.8,114086.0,266457204.0,5.31,24.12,22.85,24.01,23.91,0.89,4.35,159.25,6.43,6059673100.0,6059673100.0,0.09,0.13,11.48,5.38
5272,603013,亚普股份,24.42,-3.36,-0.85,81987.0,203047260.0,5.66,25.48,24.05,25.27,25.27,1.02,1.6,22.51,2.78,12517674027.0,12517674027.0,-0.04,-0.2,4.05,-1.01
5273,688716,中研股份,41.54,-3.37,-1.45,69586.0,294015161.0,5.79,43.43,40.94,42.75,42.99,1.34,9.95,363.57,4.27,5054587200.0,2904774642.0,-0.1,0.05,2.49,-1.91
5274,002600,领益智造,16.33,-3.37,-0.57,4261862.0,7125815481.7,6.15,17.2,16.16,16.81,16.9,0.91,5.92,46.09,5.07,119307975754.0,117535772335.0,0.0,0.18,13.72,5.08
5275,002497,雅化集团,23.54,-3.37,-0.82,757801.0,1819137751.26,6.98,24.9,23.2,24.0,24.36,1.14,7.16,60.92,2.5,27131321721.0,24918298544.0,-0.08,0.0,43.71,-4.89
5276,600268,国电南自,11.94,-3.4,-0.42,750083.0,908103065.0,5.66,12.44,11.74,12.15,12.36,1.48,7.42,43.19,3.53,12129497089.0,12069326594.0,0.08,0.08,2.75,13.93
5277,002162,悦心健康,5.39,-3.41,-0.19,899878.0,487502609.17,6.99,5.66,5.27,5.66,5.58,1.44,9.8,1205.41,6.04,4957188201.0,4950683312.0,0.19,0.94,23.91,15.67
5278,603319,美湖股份,36.41,-3.42,-1.29,324899.0,1194668458.0,3.16,37.3,36.11,37.22,37.7,1.41,9.58,72.01,4.98,12348439776.0,12348439776.0,-0.03,-0.11,-1.19,-0.46
5279,300827,上能电气,40.65,-3.42,-1.44,588802.0,2433408364.22,8.48,42.9,39.33,41.0,42.09,1.3,15.28,49.46,8.38,20502033677.0,15664583434.0,0.05,-0.15,35.95,18.79
5280,688658,悦康药业,29.0,-3.43,-1.03,136346.0,396021034.0,4.96,29.98,28.49,29.8,30.03,0.81,3.03,-66.14,3.81,13050000000.0,13050000000.0,-0.03,-0.1,32.54,28.26
5281,600094,大名城,5.07,-3.43,-0.18,944770.0,490898257.0,8.0,5.4,4.98,5.22,5.25,1.13,4.44,34.33,1.13,11787496728.0,10779985847.0,0.0,0.0,2.42,21.88
5282,920478,峆一药业,20.47,-3.44,-0.73,53206.0,108506010.18,4.43,20.94,20.0,20.49,21.2,2.14,11.3,26.3,3.15,1611167089.0,963717222.0,0.1,0.2,-5.49,10.29
5283,600637,东方明珠,14.86,-3.44,-0.53,5011191.0,7626428678.0,11.57,15.99,14.21,15.4,15.39,2.09,14.91,69.18,1.67,49957831281.0,49957831281.0,0.54,0.68,64.2,50.86
5284,000762,西藏矿业,28.11,-3.44,-1.0,480820.0,1371616636.12,5.57,29.4,27.78,28.93,29.11,1.36,9.23,-1521.35,4.97,14640228836.0,14639705372.0,-0.04,0.04,19.46,7.0
5285,000905,厦门港务,13.45,-3.45,-0.48,594581.0,811486402.09,5.03,13.96,13.26,13.93,13.93,0.88,8.02,38.22,1.97,9977339080.0,9977318905.0,0.0,-0.07,36.27,2.91
5286,003041,真爱美家,68.0,-3.46,-2.44,170666.0,1190104037.72,11.27,74.0,66.06,69.03,70.44,2.09,12.47,31.89,6.69,9792000000.0,9303991200.0,0.01,1.24,163.67,25.16
5287,603305,旭升集团,20.28,-3.47,-0.73,1506345.0,3101165320.0,7.66,21.4,19.79,21.01,21.01,1.23,13.03,58.62,2.58,23437769516.0,23437769516.0,-0.1,-0.25,36.75,25.34
5288,301345,涛涛车业,223.2,-3.5,-8.1,26656.0,598138095.4,5.54,230.81,218.0,229.88,231.3,1.4,9.17,30.1,7.13,24339752647.0,6485733547.0,-0.04,0.08,-4.81,-11.19
5289,600330,天通股份,12.88,-3.52,-0.47,1359463.0,1777147419.0,6.74,13.57,12.67,13.25,13.35,0.78,11.02,207.88,1.98,15886635278.0,15886635278.0,0.0,0.08,26.27,-1.9
5290,688192,迪哲医药-U,65.58,-3.52,-2.39,47531.0,315700986.0,6.16,68.49,64.3,68.01,67.97,1.12,1.04,-39.11,20.75,30244702089.0,29920551756.0,0.47,0.2,4.46,13.85
5291,688639,华恒生物,39.88,-3.53,-1.46,306925.0,1253869830.0,7.89,42.58,39.32,40.74,41.34,1.91,12.27,44.63,3.72,9974613837.0,9974613837.0,-0.15,-0.08,27.05,22.41
5292,300102,乾照光电,34.65,-3.54,-1.27,2006986.0,7310675502.81,9.83,38.0,34.47,36.0,35.92,0.91,21.9,271.94,7.53,31889568353.0,31751177119.0,-0.03,0.46,203.95,25.73
5293,603682,锦和商管,7.32,-3.56,-0.27,703259.0,532449380.0,7.91,7.88,7.28,7.55,7.59,3.64,14.88,30.21,3.64,3458700000.0,3458700000.0,0.14,0.27,26.42,11.08
5294,688350,富淼科技,28.35,-3.57,-1.05,54419.0,156105942.0,4.59,29.47,28.12,29.03,29.4,1.15,4.55,71.4,2.38,3387344666.0,3387344666.0,-0.04,-0.28,34.04,10.18
5295,300382,斯莱克,15.64,-3.58,-0.58,315826.0,502480679.33,5.55,16.33,15.43,16.21,16.22,1.25,4.87,519.78,4.41,10140975906.0,10140009792.0,0.0,0.26,11.16,0.51
5296,000987,越秀资本,10.22,-3.58,-0.38,3198443.0,3460361097.73,15.66,11.66,10.0,10.42,10.6,1.53,6.38,12.78,1.62,51275093762.0,51247425278.0,0.0,0.2,27.27,25.55
5297,001280,中国铀业,66.73,-3.58,-2.48,311300.0,2116957366.5,6.76,70.56,65.88,68.82,69.21,0.94,19.69,86.28,8.41,138009772715.0,10549162793.0,0.01,0.01,273.0,9.54
5298,002927,泰永长征,22.27,-3.59,-0.83,216023.0,495207549.27,6.23,23.6,22.16,23.1,23.1,0.8,9.79,112.08,4.8,4970489849.0,4915831519.0,0.04,-0.04,43.49,10.91
5299,300267,尔康制药,4.29,-3.6,-0.16,3742433.0,1646752928.84,8.54,4.58,4.2,4.36,4.45,3.41,26.31,167.69,1.98,8848574892.0,6102061212.0,0.47,0.47,25.07,25.81
5300,603358,华达科技,53.6,-3.6,-2.0,100619.0,546695674.0,4.6,55.6,53.04,55.6,55.6,1.23,2.24,48.01,6.57,25178228874.0,24079595516.0,0.19,0.21,31.02,6.14
5301,688759,必贝特-U,48.09,-3.61,-1.8,81831.0,393980644.0,9.82,50.5,45.6,47.38,49.89,0.7,17.61,-151.03,12.68,21642262835.0,2234356666.0,-0.46,-0.39,170.47,65.49
5302,000880,潍柴重机,32.11,-3.63,-1.21,425529.0,1368206240.77,5.94,33.29,31.31,33.0,33.32,0.87,18.74,59.79,7.24,14894186252.0,7289830548.0,-0.12,-0.16,8.44,17.53
5303,301638,南网数字,22.04,-3.67,-0.84,682655.0,1535493819.39,6.73,23.1,21.56,22.46,22.88,1.28,29.05,332.37,6.57,70079491069.0,5178962704.0,0.05,0.14,287.35,17.17
5304,300264,佳创视讯,7.35,-3.67,-0.28,795149.0,596950798.92,8.13,7.88,7.26,7.56,7.63,1.57,21.47,-134.06,325.45,3166802757.0,2722652805.0,0.0,-0.14,35.11,9.54
5305,002243,力合科创,11.46,-3.7,-0.44,745534.0,864398126.94,5.63,11.87,11.2,11.75,11.9,1.18,6.19,88.39,1.91,13873524350.0,13799470643.0,-0.17,0.17,28.19,15.18
5306,600967,内蒙一机,19.62,-3.73,-0.76,1115201.0,2232541771.0,5.74,20.58,19.41,20.2,20.38,0.86,6.55,64.84,2.81,33389211367.0,33389211367.0,0.0,0.15,6.17,16.79
5307,688648,中邮科技,69.23,-3.74,-2.69,59291.0,416467773.0,6.13,72.4,67.99,71.0,71.92,1.05,8.53,10.5,4.22,9415280000.0,4813487409.0,0.0,0.0,19.22,12.64
5308,300757,罗博特科,271.9,-3.74,-10.56,96105.0,2647653894.23,6.05,284.98,267.89,281.1,282.46,0.94,6.38,-457.26,27.37,45572645381.0,40962489251.0,-0.03,-0.07,26.44,16.55
5309,600550,保变电气,12.6,-3.74,-0.49,3004970.0,3939284980.0,10.92,13.82,12.39,13.0,13.09,1.58,16.32,119.25,29.64,23203258848.0,23203258848.0,0.0,0.16,53.66,19.43
5310,300189,神农种业,6.89,-3.77,-0.27,2088648.0,1454484932.38,5.59,7.15,6.75,7.06,7.16,1.02,23.57,935.71,9.67,7055360000.0,6106194110.0,0.0,0.0,47.85,-7.39
5311,600730,中国高科,11.45,-3.78,-0.45,577906.0,667099015.0,5.04,11.95,11.35,11.89,11.9,1.18,9.85,-366.14,3.75,6717211223.0,6717211223.0,-0.35,-0.26,30.26,4.66
5312,301330,熵基科技,44.77,-3.78,-1.76,253239.0,1164476257.02,7.09,47.37,44.07,45.97,46.53,0.85,22.23,61.64,3.1,10536688894.0,5099968775.0,0.2,-0.82,41.99,35.46
5313,605123,派克新材,109.46,-3.78,-4.3,109890.0,1219092412.0,6.87,115.11,107.3,110.01,113.76,0.87,9.07,41.89,2.87,13263365838.0,13263365838.0,-0.26,0.8,55.62,5.35
5314,301120,新特电气,21.08,-3.79,-0.83,545222.0,1185212173.68,6.71,22.5,21.03,21.5,21.91,1.33,24.94,155.65,5.08,7829977439.0,4608504604.0,-0.05,0.0,13.15,22.06
5315,688221,前沿生物-U,26.5,-3.81,-1.05,320005.0,858576450.0,9.04,28.48,25.99,26.4,27.55,1.15,8.54,-46.59,10.11,9926334305.0,9926334305.0,0.57,0.72,86.62,46.81
5316,300225,*ST金泰,5.81,-3.81,-0.23,229326.0,135501685.0,5.79,6.09,5.74,6.07,6.04,1.2,4.83,117.69,3.2,2762245918.0,2760081693.0,-0.34,-0.17,11.52,2.29
5317,002759,天际股份,42.42,-3.83,-1.69,895588.0,3826547203.35,5.64,44.0,41.51,42.53,44.11,0.75,17.88,-157.2,6.87,21268650104.0,21249963585.0,-0.02,0.69,80.28,-8.64
5318,300753,爱朋医疗,38.24,-3.87,-1.54,255112.0,995197312.26,8.67,40.83,37.38,38.83,39.78,0.68,29.02,-314.79,7.09,4820075520.0,3361516301.0,0.66,0.29,24.6,37.8
5319,002046,国机精工,49.76,-3.88,-2.01,562837.0,2876437872.78,11.65,54.97,48.94,54.0,51.77,1.31,10.64,97.09,6.17,26684637710.0,26312431765.0,0.04,0.53,78.61,15.24
5320,002338,奥普光电,59.33,-3.9,-2.41,179342.0,1091080894.25,6.95,63.29,59.0,62.01,61.74,1.02,7.47,280.67,10.46,14239200000.0,14239200000.0,0.0,0.07,7.37,1.61
5321,002135,东南网架,5.41,-3.91,-0.22,863091.0,468867737.8,4.97,5.59,5.31,5.58,5.63,2.58,8.27,88.9,0.96,6034953835.0,5647325074.0,0.19,0.56,17.1,19.16
5322,002558,巨人网络,47.02,-3.94,-1.93,516724.0,2484618560.25,8.99,50.0,45.6,48.72,48.95,1.51,2.67,48.16,6.0,90971973729.0,90971973729.0,-0.08,0.34,21.97,8.62
5323,300005,探路者,12.42,-3.94,-0.51,607585.0,765137337.95,6.19,13.06,12.26,12.93,12.93,1.6,6.88,249.17,5.23,10975581150.0,10970763432.0,0.16,0.08,49.46,14.68
5324,000595,*ST宝实,6.32,-3.95,-0.26,534932.0,356573083.72,9.12,6.91,6.31,6.75,6.58,2.35,4.7,45.8,14.14,7196308233.0,7196308233.0,0.0,-0.16,26.15,13.06
5325,688065,凯赛生物,59.77,-3.97,-2.47,158008.0,964777692.0,6.86,63.2,58.93,61.5,62.24,1.77,2.71,71.75,2.45,43111490987.0,34868505391.0,0.27,0.07,26.23,20.02
5326,603986,兆易创新,253.0,-3.98,-10.5,447321.0,11546200174.0,8.33,271.0,249.05,270.0,263.5,1.06,6.7,122.05,9.63,176281583203.0,168964730858.0,-0.36,-0.35,21.43,18.09
5327,000973,佛塑科技,12.95,-4.0,-0.54,834015.0,1102074359.02,5.78,13.6,12.82,13.42,13.49,1.33,8.62,111.97,4.31,12528130064.0,12528130064.0,0.23,0.31,71.52,-11.9
5328,002050,三花智控,54.86,-4.01,-2.29,3087789.0,17298989992.82,5.76,57.64,54.35,56.31,57.15,1.11,8.38,53.4,7.4,230851644474.0,202115076660.0,0.0,0.13,19.0,-0.81
5329,300331,苏大维格,39.99,-4.01,-1.67,321599.0,1303693921.29,8.35,42.24,38.76,41.88,41.66,0.76,15.3,218.27,6.64,10383894817.0,8406536640.0,-0.07,0.73,27.89,23.58
5330,688336,三生国健,58.91,-4.02,-2.47,89537.0,537758936.0,6.04,62.1,58.39,61.26,61.38,1.43,1.45,68.32,6.16,36334851066.0,36334851066.0,0.08,-0.08,1.8,-1.11
5331,002541,鸿路钢构,20.43,-4.04,-0.86,134036.0,276184148.3,5.03,21.29,20.22,21.08,21.29,0.51,2.7,21.3,1.47,14097050211.0,10135707901.0,-0.24,0.15,5.26,24.27
5332,600577,精达股份,14.03,-4.04,-0.59,2302771.0,3272426081.0,8.07,14.84,13.66,14.55,14.62,1.29,10.71,50.16,4.98,30154202808.0,30154202808.0,-0.07,-0.36,43.16,12.87
