序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3901,920263,中航泰达,13.71,-1.37,-0.19,25213.0,34605000.46,3.02,13.99,13.57,13.91,13.9,0.62,2.46,74.48,3.34,1936440104.0,1406560134.0,0.07,-0.36,-5.19,9.94
3902,002524,光正眼科,4.32,-1.37,-0.06,158767.0,68350862.0,2.97,4.39,4.26,4.38,4.38,0.86,3.11,9628.03,18.26,2226232400.0,2206903640.0,0.23,0.0,-5.26,4.85
3903,603833,欧派家居,55.05,-1.38,-0.77,19942.0,109778395.0,2.17,55.86,54.65,55.86,55.82,0.43,0.33,13.72,1.77,33533865328.0,33533865328.0,0.25,0.33,4.58,8.24
3904,920304,迪尔化工,13.61,-1.38,-0.19,36483.0,49901195.05,2.97,13.94,13.53,13.76,13.8,0.71,4.63,36.67,4.28,2208739680.0,1072860703.0,0.22,0.37,4.45,-0.29
3905,003006,百亚股份,20.66,-1.38,-0.29,46191.0,95465693.78,2.72,21.01,20.44,20.93,20.95,0.58,1.08,27.22,6.04,8876523341.0,8854317457.0,0.0,0.0,-8.58,-5.4
3906,300884,狄耐克,16.42,-1.38,-0.23,126686.0,207610926.73,3.54,16.75,16.16,16.61,16.65,0.41,6.62,-1956.49,3.3,4168427504.0,3142950328.0,0.06,0.31,22.35,10.95
3907,300768,迪普科技,20.0,-1.38,-0.28,119840.0,240032001.29,3.55,20.48,19.76,20.27,20.28,0.68,2.85,103.18,3.79,12876580780.0,8413354180.0,0.0,-0.05,-0.94,7.93
3908,600015,华夏银行,6.45,-1.38,-0.09,1122247.0,726937449.0,2.6,6.58,6.41,6.55,6.54,1.54,0.73,4.28,0.33,102651288619.0,99247594690.0,-0.31,0.16,-7.33,-6.11
3909,002332,仙琚制药,9.26,-1.38,-0.13,163187.0,151844927.0,1.7,9.41,9.25,9.39,9.39,0.88,1.66,16.89,1.53,9160037059.0,9117152564.0,0.0,0.0,-4.34,2.77
3910,600688,上海石化,2.85,-1.38,-0.04,541102.0,154280990.0,2.77,2.9,2.82,2.89,2.89,0.62,0.74,-52.22,1.24,30046459875.0,20887118475.0,0.0,0.35,1.06,2.52
3911,600784,鲁银投资,7.1,-1.39,-0.1,142083.0,101631132.0,2.64,7.26,7.07,7.23,7.2,0.4,2.1,22.29,1.47,4797131167.0,4797131167.0,0.0,0.0,5.03,1.72
3912,600746,江苏索普,7.11,-1.39,-0.1,61667.0,44030569.0,2.22,7.24,7.08,7.21,7.21,0.86,0.53,49.46,1.52,8303362905.0,8290845487.0,0.0,0.0,-1.8,3.34
3913,000783,长江证券,8.51,-1.39,-0.12,759147.0,651364182.95,2.67,8.74,8.51,8.68,8.63,0.69,1.37,10.47,1.32,47060920787.0,47060920787.0,-0.12,0.0,3.03,4.42
3914,002360,同德化工,4.96,-1.39,-0.07,117705.0,58835163.42,3.78,5.12,4.93,5.1,5.03,0.94,3.59,-150.41,1.0,1992800270.0,1624510261.0,0.2,0.2,-5.7,2.48
3915,603599,广信股份,12.02,-1.39,-0.17,127123.0,152481906.0,2.87,12.22,11.87,12.21,12.19,1.02,1.4,15.77,1.1,10941437527.0,10941437527.0,0.17,0.0,3.8,4.7
3916,300225,*ST金泰,5.68,-1.39,-0.08,95467.0,54226681.76,2.26,5.76,5.63,5.76,5.76,0.51,2.01,115.05,3.13,2700440071.0,2698324271.0,0.53,-0.18,1.07,0.0
3917,688588,凌志软件,15.61,-1.39,-0.22,85001.0,133084948.0,3.28,16.0,15.48,15.96,15.83,0.51,2.12,48.41,5.07,6244156147.0,6244156147.0,0.0,0.0,-6.53,9.08
3918,605366,宏柏新材,6.38,-1.39,-0.09,110912.0,70821542.0,3.71,6.55,6.31,6.53,6.47,0.78,1.71,-42.92,2.05,4148012691.0,4148012691.0,-0.16,0.0,3.91,2.9
3919,002846,英联股份,17.75,-1.39,-0.25,240166.0,430161850.53,3.94,18.33,17.62,18.0,18.0,1.3,9.34,158.04,5.28,7454887039.0,4562071204.0,0.0,-0.28,3.44,9.98
3920,300810,中科海讯,40.3,-1.39,-0.57,32960.0,132795467.0,3.74,41.25,39.72,40.88,40.87,0.48,2.89,-46.39,6.39,4757415000.0,4593818158.0,-0.02,-0.07,-11.97,5.28
3921,600818,中路股份,9.96,-1.39,-0.14,52280.0,52154779.0,2.67,10.16,9.89,10.11,10.1,0.78,2.2,-127.15,5.73,3201621184.0,2370060784.0,-0.1,0.0,-2.83,3.86
3922,300236,上海新阳,87.26,-1.4,-1.24,247678.0,2165459623.28,3.8,89.37,86.01,89.16,88.5,0.96,8.89,97.14,5.04,27345661139.0,24321715140.0,0.2,0.26,49.88,36.86
3923,920267,鑫汇科,23.93,-1.4,-0.34,5168.0,12453220.66,2.68,24.47,23.82,24.47,24.27,0.33,1.79,681.47,4.6,1196091778.0,691240448.0,-0.46,0.21,-14.54,5.42
3924,002591,恒大高新,7.04,-1.4,-0.1,149192.0,105058983.0,3.08,7.2,6.98,7.16,7.14,0.52,6.67,-688.32,3.21,2113404367.0,1573527732.0,0.0,0.0,9.15,-13.3
3925,000557,西部创业,4.94,-1.4,-0.07,138007.0,68619961.8,1.6,5.02,4.94,5.01,5.01,1.08,0.95,18.34,1.13,7204371191.0,7202106018.0,-0.2,-0.2,-5.0,-0.8
3926,002188,中天服务,6.32,-1.4,-0.09,132640.0,84040467.0,2.65,6.45,6.28,6.43,6.41,0.54,5.15,69.03,6.37,2067296420.0,1626534204.0,0.16,0.32,1.44,3.95
3927,600529,山东药玻,21.09,-1.4,-0.3,163050.0,346798581.0,3.09,21.73,21.07,21.52,21.39,0.93,2.46,19.35,1.72,13995621643.0,13995621643.0,-0.05,0.05,-0.19,5.82
3928,002951,金时科技,14.13,-1.4,-0.2,34696.0,49323381.8,2.51,14.47,14.11,14.47,14.33,0.61,0.86,-124.49,3.41,5722650000.0,5667888125.0,0.0,-0.07,-2.08,-5.17
3929,000543,皖能电力,8.38,-1.41,-0.12,487222.0,414558262.14,3.65,8.67,8.36,8.55,8.5,1.08,2.15,7.48,1.11,18996314714.0,18996314714.0,0.12,0.0,8.83,5.41
3930,002252,上海莱士,6.3,-1.41,-0.09,485454.0,307610262.23,2.03,6.41,6.28,6.4,6.39,1.16,0.73,21.33,1.28,41819304473.0,41797284556.0,0.0,0.16,-6.11,-0.63
3931,001206,依依股份,28.06,-1.41,-0.4,32370.0,91173673.66,2.07,28.59,28.0,28.47,28.46,0.85,3.04,24.83,2.77,5188120252.0,2983211836.0,-0.04,-0.04,-19.48,-5.55
3932,600019,宝钢股份,7.0,-1.41,-0.1,1226848.0,867028611.0,2.25,7.16,7.0,7.13,7.1,1.14,0.56,14.37,0.75,152474593243.0,152474593243.0,-0.28,-0.28,-2.37,-6.04
3933,002145,钛能化学,4.88,-1.41,-0.07,590701.0,289488170.83,2.83,4.99,4.85,4.95,4.95,0.76,1.58,44.08,1.54,18576560253.0,18196899698.0,0.21,0.21,-9.46,-0.41
3934,603979,金诚信,76.1,-1.41,-1.09,98914.0,765259959.0,4.25,79.09,75.81,77.09,77.19,1.0,1.59,20.31,4.55,47470303785.0,47470303785.0,-0.08,0.22,19.09,-0.07
3935,002558,巨人网络,45.4,-1.41,-0.65,402401.0,1824856861.15,4.23,46.54,44.59,46.06,46.05,0.94,2.08,46.5,5.79,87837677739.0,87837677739.0,-0.02,0.07,13.5,4.87
3936,300123,亚光科技,8.42,-1.41,-0.12,743157.0,630387282.15,3.63,8.68,8.37,8.54,8.54,0.38,7.43,-65.26,5.85,8603843316.0,8423526448.0,0.0,0.0,44.92,3.95
3937,920523,德瑞锂电,27.88,-1.41,-0.4,35089.0,97872098.44,2.55,28.39,27.67,27.96,28.28,0.8,4.36,19.0,4.18,2824282168.0,2242505719.0,0.14,0.14,-3.43,7.23
3938,301316,慧博云通,49.12,-1.41,-0.7,137139.0,670855900.73,5.5,50.54,47.8,50.15,49.82,0.56,3.43,200.88,18.02,19844480000.0,19648491200.0,0.02,-0.1,-4.6,9.94
3939,603042,华脉科技,17.52,-1.41,-0.25,96710.0,171012936.0,4.73,18.2,17.36,17.82,17.77,0.65,6.02,-58.0,3.26,2813533997.0,2813533997.0,-0.06,0.0,9.64,3.24
3940,301189,奥尼电子,42.89,-1.42,-0.62,29350.0,126677468.9,3.19,43.99,42.6,43.52,43.51,0.69,2.63,-41.59,2.38,4992244384.0,4793295173.0,0.0,-0.05,25.96,-1.38
3941,601969,海南矿业,11.11,-1.42,-0.16,375366.0,421703832.0,4.17,11.52,11.05,11.27,11.27,0.74,1.89,53.31,3.15,22200538069.0,22023977949.0,0.0,0.45,20.37,-6.48
3942,603393,新天然气,27.8,-1.42,-0.4,34384.0,96006065.0,1.7,28.21,27.73,28.2,28.2,0.62,0.81,10.84,1.31,11785012891.0,11765553002.0,0.0,0.07,-7.33,4.55
3943,301360,荣旗科技,83.15,-1.42,-1.2,27680.0,232588028.25,6.5,87.59,82.11,86.57,84.35,0.86,10.87,636.9,3.84,4435221000.0,2116999000.0,0.06,-0.02,-10.5,17.28
3944,600185,珠免集团,6.25,-1.42,-0.09,267716.0,167956714.0,2.05,6.36,6.23,6.34,6.34,0.7,1.42,-15.64,20.58,11781286219.0,11781286219.0,0.0,0.0,-9.16,-8.22
3945,603568,伟明环保,26.44,-1.42,-0.38,104705.0,281172372.0,4.36,27.53,26.36,27.2,26.82,1.27,0.61,15.88,3.05,45215785880.0,45134244920.0,0.19,0.15,19.91,4.18
3946,300298,三诺生物,18.79,-1.42,-0.27,130933.0,247800048.13,2.52,19.26,18.78,19.07,19.06,0.47,2.9,37.42,3.29,10527422680.0,8479940115.0,0.0,-0.05,-2.49,9.82
3947,300363,博腾股份,27.86,-1.42,-0.4,160280.0,446322485.06,3.11,28.44,27.56,28.37,28.26,0.65,3.21,142.09,2.84,15140299023.0,13898138886.0,0.0,0.25,13.67,19.88
3948,301011,华立科技,27.8,-1.42,-0.4,26539.0,74019027.07,3.16,28.47,27.58,28.38,28.2,0.46,1.89,47.99,4.51,4279252860.0,3894418266.0,0.07,0.14,4.08,8.21
3949,300618,寒锐钴业,49.19,-1.42,-0.71,181629.0,901631937.84,3.17,50.47,48.89,49.41,49.9,0.94,6.67,47.94,2.72,15233999906.0,13404110607.0,0.04,0.04,3.19,8.8
3950,300603,立昂技术,10.38,-1.42,-0.15,120317.0,125258425.75,3.7,10.68,10.29,10.53,10.53,0.66,3.26,-60.4,3.44,4824605638.0,3836640601.0,0.0,0.0,-3.44,6.79
3951,002458,益生股份,9.02,-1.42,-0.13,111354.0,100862566.2,2.51,9.18,8.95,9.16,9.15,0.65,1.49,235.47,2.37,9979844493.0,6754795764.0,0.11,0.11,5.87,7.64
3952,300760,迈瑞医疗,201.19,-1.42,-2.89,96088.0,1947856719.31,2.78,206.71,201.03,204.51,204.08,0.76,0.79,24.17,6.21,243931084059.0,243923886487.0,-0.05,-0.09,-8.07,5.64
3953,600771,广誉远,18.05,-1.42,-0.26,70584.0,127862417.0,2.13,18.39,18.0,18.33,18.31,0.94,1.44,84.0,5.36,8835315095.0,8835315095.0,-0.11,0.06,-6.62,0.39
3954,600243,*ST海华,4.87,-1.42,-0.07,38192.0,18684092.0,2.63,4.98,4.85,4.93,4.94,0.59,0.87,-250.68,3.37,2137199500.0,2137199500.0,0.21,0.21,-4.7,-8.11
3955,600976,健民集团,34.8,-1.42,-0.5,17006.0,59408632.0,1.56,35.33,34.78,35.25,35.3,0.74,1.11,14.01,2.07,5338271280.0,5334791280.0,0.0,0.0,-12.5,3.66
3956,300546,雄帝科技,25.58,-1.43,-0.37,83232.0,212684998.5,3.51,26.17,25.26,26.09,25.95,0.6,6.22,194.76,4.25,4774064236.0,3425519736.0,0.27,0.35,-2.55,-2.33
3957,001229,魅视科技,40.12,-1.43,-0.58,26227.0,105176655.0,2.48,40.67,39.66,40.52,40.7,0.72,4.98,76.69,4.06,4110354180.0,2113498812.0,0.02,-0.02,10.71,-7.6
3958,920212,智新电子,14.45,-1.43,-0.21,11992.0,17412994.98,2.46,14.76,14.4,14.67,14.66,0.56,2.33,158.84,3.65,1533145000.0,744648425.0,-0.28,0.21,-2.76,6.8
3959,001387,雪祺电气,14.48,-1.43,-0.21,37706.0,54826478.6,2.45,14.8,14.44,14.79,14.69,0.58,3.31,42.84,2.12,2650280192.0,1649421622.0,-0.07,-0.07,4.7,4.78
3960,002078,太阳纸业,15.17,-1.43,-0.22,240941.0,367915845.2,2.47,15.5,15.12,15.46,15.39,0.89,0.87,12.72,1.41,42393097755.0,42133085002.0,0.0,0.13,6.53,-3.68
3961,600755,厦门国贸,6.87,-1.43,-0.1,487042.0,336247443.0,1.72,6.98,6.86,6.97,6.97,0.54,2.28,19.08,0.75,14685456936.0,14647928806.0,0.0,0.0,9.22,-4.45
3962,920985,海泰新能,7.6,-1.43,-0.11,46659.0,35731582.3,2.59,7.78,7.58,7.7,7.71,0.66,2.13,-7.11,2.15,2352019120.0,1666815728.0,0.0,-0.13,-16.21,5.7
3963,603880,南卫股份,6.14,-1.44,-0.09,55829.0,34355460.0,3.37,6.29,6.08,6.27,6.23,0.92,1.93,-53.4,6.98,1774717880.0,1774717880.0,0.0,0.0,-4.95,-1.44
3964,301267,华厦眼科,19.11,-1.44,-0.28,59930.0,114734724.14,2.27,19.47,19.03,19.4,19.39,0.79,0.92,27.76,2.68,16052400000.0,12391772159.0,-0.05,0.16,-0.26,6.28
3965,600843,上工申贝,11.62,-1.44,-0.17,237176.0,276438788.0,3.73,11.94,11.5,11.81,11.79,0.56,5.05,827.93,2.72,8286994498.0,5452368123.0,0.0,0.0,-10.06,-7.34
3966,603071,物产环能,13.73,-1.44,-0.2,28103.0,38810817.0,2.51,14.04,13.69,13.96,13.93,0.88,0.5,12.7,1.36,7660714489.0,7660714489.0,0.0,0.07,-5.89,3.86
3967,600188,兖矿能源,13.71,-1.44,-0.2,298841.0,411250223.0,2.73,13.98,13.6,13.91,13.91,0.9,0.5,14.5,2.64,137613858258.0,81216820962.0,-0.15,-0.15,-7.11,4.26
3968,601838,成都银行,15.76,-1.44,-0.23,367098.0,581796016.0,1.81,16.03,15.74,15.99,15.99,0.97,0.87,5.28,0.79,66797741211.0,66681477200.0,-0.19,-0.13,-14.99,-2.23
3969,920098,科隆新材,31.44,-1.44,-0.46,11540.0,36569196.62,2.54,32.22,31.41,31.9,31.9,0.35,2.09,37.38,2.73,2556712401.0,1735046645.0,-0.1,-0.16,4.49,1.78
3970,000034,神州数码,41.12,-1.44,-0.6,287377.0,1179263476.2,4.0,41.89,40.22,41.5,41.72,0.85,4.75,33.3,2.68,29748031055.0,24868277274.0,0.0,-0.02,5.11,5.68
3971,300593,新雷能,30.88,-1.44,-0.45,233242.0,727823653.93,3.73,32.0,30.83,31.8,31.33,0.5,5.18,-139.83,7.02,16752352723.0,13904136911.0,-0.03,-0.06,55.49,3.76
3972,603956,威派格,6.85,-1.44,-0.1,152788.0,104674222.0,2.88,6.99,6.79,6.98,6.95,0.7,2.68,-39.75,1.97,3903858059.0,3903858059.0,0.0,0.0,5.71,6.04
3973,601666,平煤股份,8.14,-1.45,-0.12,218345.0,178320554.0,2.78,8.32,8.09,8.28,8.26,0.54,0.88,53.91,0.88,20100596326.0,20100596326.0,0.12,0.12,-4.91,3.43
3974,600610,中毅达,10.23,-1.45,-0.15,232358.0,237288964.0,3.37,10.45,10.1,10.36,10.38,0.91,3.28,182.22,96.55,10959139209.0,7250274192.0,0.1,0.39,-11.73,3.02
3975,002366,融发核电,8.18,-1.45,-0.12,917654.0,756152439.29,3.98,8.48,8.15,8.33,8.3,0.33,4.96,-174.19,3.73,17022069895.0,15135918829.0,0.0,0.12,2.63,8.92
3976,920305,*ST云创,10.2,-1.45,-0.15,23164.0,23827383.49,3.77,10.59,10.2,10.49,10.35,0.54,2.86,-32.0,2.25,1350236475.0,827228925.0,-0.2,-0.29,-9.57,1.09
3977,600038,中直股份,36.66,-1.45,-0.54,108841.0,400229002.0,2.02,37.3,36.55,37.23,37.2,0.5,1.63,60.48,1.74,30057285189.0,24523165202.0,0.03,0.19,2.55,1.47
3978,600108,亚盛集团,3.39,-1.45,-0.05,636604.0,216992155.0,3.49,3.48,3.36,3.44,3.44,0.53,3.27,140.43,1.53,6600042260.0,6600042260.0,0.0,0.3,8.65,7.62
3979,002102,能特科技,3.37,-1.46,-0.05,378157.0,127686563.0,2.05,3.42,3.35,3.42,3.42,0.87,1.74,13.82,2.52,8342862282.0,7322619026.0,0.0,0.3,-16.38,1.2
3980,601137,博威合金,22.9,-1.46,-0.34,319081.0,736464729.0,2.97,23.55,22.86,23.31,23.24,0.78,3.61,17.26,1.99,20263727176.0,20248155176.0,-0.04,0.0,1.91,7.16
3981,600029,南方航空,7.43,-1.46,-0.11,795068.0,594261199.0,5.31,7.73,7.33,7.6,7.54,1.2,0.59,43.77,3.64,134638450720.0,100133550722.0,-0.27,-0.13,12.07,-7.24
3982,600281,华阳新材,6.09,-1.46,-0.09,146204.0,89687485.0,2.75,6.25,6.08,6.24,6.18,0.78,2.84,34.11,23.98,3132708332.0,3132708332.0,0.0,0.0,-1.14,3.22
3983,000980,众泰汽车,3.37,-1.46,-0.05,742738.0,251274528.0,2.05,3.43,3.36,3.4,3.42,0.62,1.48,-57.25,1350.53,16993385880.0,16955779828.0,0.0,-0.3,-9.65,-4.53
3984,002302,西部建设,6.09,-1.46,-0.09,129477.0,79609651.18,2.43,6.24,6.09,6.2,6.18,1.03,1.03,-29.14,0.9,7687737711.0,7687737711.0,0.0,-0.16,-12.88,-0.49
3985,300697,电工合金,17.59,-1.46,-0.26,172525.0,308424079.02,3.92,18.28,17.58,17.76,17.85,0.82,8.56,44.79,6.21,7610137600.0,3544231334.0,0.0,-0.11,4.08,4.83
3986,603896,寿仙谷,21.66,-1.46,-0.32,65381.0,143608066.0,3.5,22.41,21.64,22.05,21.98,1.08,3.3,42.18,1.92,4293963112.0,4293963112.0,0.0,0.0,5.45,11.76
3987,000401,金隅冀东,4.72,-1.46,-0.07,289567.0,138064912.7,3.55,4.85,4.68,4.79,4.79,1.27,1.1,233.18,0.46,12546783192.0,12419991720.0,-0.21,0.21,-6.35,7.03
3988,920422,润普食品,13.37,-1.47,-0.2,21915.0,29528925.6,2.14,13.65,13.36,13.59,13.57,0.54,3.31,65.09,2.79,1183013833.0,885397633.0,-0.96,-0.82,-5.11,3.64
3989,002698,博实股份,17.38,-1.47,-0.26,224082.0,394165071.92,2.72,17.83,17.35,17.74,17.64,0.59,2.67,31.32,4.48,17772119026.0,14608564848.0,0.0,0.0,8.83,3.39
3990,603278,大业股份,12.73,-1.47,-0.19,418167.0,536690013.0,4.88,13.16,12.53,12.94,12.92,0.6,12.24,139.59,2.17,4350597060.0,4350597060.0,-0.24,-0.39,24.68,-25.29
3991,002271,东方雨虹,14.09,-1.47,-0.21,275021.0,388612290.45,2.8,14.42,14.02,14.34,14.3,0.79,1.44,31.18,1.62,33656781112.0,26982091068.0,0.14,0.14,9.39,3.68
3992,600110,诺德股份,7.3,-1.48,-0.11,670789.0,490215660.0,3.91,7.49,7.2,7.47,7.41,0.91,3.87,-101.34,2.15,12666820804.0,12666820804.0,0.0,0.0,14.06,2.96
3993,000782,恒申新材,5.32,-1.48,-0.08,205564.0,109125572.03,4.63,5.47,5.22,5.43,5.4,0.91,3.89,-48.02,2.12,3652613628.0,2809702794.0,-0.19,0.0,-6.34,7.26
3994,002648,卫星化学,18.7,-1.48,-0.28,447947.0,842333956.44,2.42,19.11,18.65,19.0,18.98,0.69,1.33,12.58,1.97,62993674403.0,62953222470.0,0.11,0.21,3.77,5.77
3995,688505,复旦张江,8.65,-1.48,-0.13,84130.0,73031409.0,2.85,8.87,8.62,8.78,8.78,0.59,1.18,-421.97,3.97,8966348665.0,6146448665.0,0.0,0.12,-4.74,4.22
3996,001395,亚联机械,43.9,-1.48,-0.66,19123.0,84660374.24,3.21,45.25,43.82,44.68,44.56,1.23,9.71,20.61,3.33,3829836000.0,864275060.0,0.07,0.07,-9.17,1.13
3997,920819,颖泰生物,4.0,-1.48,-0.06,94551.0,37959056.85,2.22,4.08,3.99,4.08,4.06,0.54,0.78,-382.01,0.97,4903200000.0,4830030000.0,0.0,-0.25,-5.88,3.36
3998,002752,昇兴股份,6.64,-1.48,-0.1,230184.0,153316301.17,2.52,6.77,6.6,6.76,6.74,0.58,2.36,22.47,1.88,6486738628.0,6485742628.0,0.0,0.45,16.49,0.0
3999,002908,德生科技,10.64,-1.48,-0.16,148137.0,157360531.7,2.59,10.79,10.51,10.75,10.8,0.38,4.6,779.75,4.15,4590437416.0,3424320484.0,0.19,0.28,5.24,1.04
4000,000011,深物业A,8.6,-1.49,-0.13,71156.0,61495760.6,2.86,8.82,8.57,8.8,8.73,0.88,1.35,119.3,1.51,5125420191.0,4527689670.0,-0.12,-0.12,-16.26,-4.55
4001,600684,珠江股份,4.63,-1.49,-0.07,196006.0,90747592.0,2.98,4.7,4.56,4.7,4.7,0.7,2.3,104.67,4.16,5121123930.0,3951523147.0,0.0,0.22,-19.06,6.19
4002,920455,汇隆活塞,8.62,-1.49,-0.13,26841.0,23263416.38,2.63,8.81,8.58,8.75,8.75,1.1,2.89,50.25,4.5,1529619000.0,799790115.0,0.35,0.23,-13.89,2.62
4003,601872,招商轮船,11.22,-1.49,-0.17,1057903.0,1194354687.0,4.83,11.62,11.07,11.16,11.39,0.76,1.31,20.59,2.22,90596321992.0,90596321992.0,0.0,0.27,32.94,24.94
4004,002445,中南文化,2.65,-1.49,-0.04,749785.0,198870193.13,2.6,2.7,2.63,2.69,2.69,0.73,3.17,57.45,2.78,6298009957.0,6270909578.0,0.38,0.38,0.76,1.92
4005,920008,成电光信,32.5,-1.49,-0.49,19285.0,62852800.54,3.52,33.33,32.17,33.01,32.99,0.5,5.74,289.36,6.61,2071875000.0,1091958433.0,0.0,0.43,7.47,8.12
4006,301277,新天地,12.53,-1.49,-0.19,35605.0,44915809.81,2.36,12.82,12.52,12.78,12.72,0.58,0.91,40.09,3.23,4912742352.0,4912742352.0,-0.16,-0.24,-7.6,6.28
4007,002251,步步高,5.26,-1.5,-0.08,1213875.0,638563487.04,3.37,5.38,5.2,5.35,5.34,0.62,5.64,47.03,1.72,14142560364.0,11322003346.0,0.19,0.38,-8.84,-0.94
4008,601599,浙文影业,3.94,-1.5,-0.06,320815.0,126652353.0,3.0,4.03,3.91,4.02,4.0,0.57,2.76,25.06,3.01,4572537265.0,4572537265.0,0.25,0.25,8.54,-1.01
4009,300516,久之洋,73.66,-1.5,-1.12,95168.0,712204478.8,3.88,76.5,73.6,75.92,74.78,0.48,5.29,457.28,10.21,13258800000.0,13258800000.0,0.0,-0.08,92.78,-8.72
4010,688575,亚辉龙,15.15,-1.5,-0.23,75948.0,115135965.0,3.45,15.53,15.0,15.39,15.38,0.63,1.33,107.45,3.19,8656532745.0,8656532745.0,0.4,0.46,4.2,6.69
4011,000890,法尔胜,5.25,-1.5,-0.08,239607.0,127014726.28,5.07,5.49,5.22,5.45,5.33,0.44,5.71,-72.56,-397.32,2202395832.0,2202327992.0,-0.19,0.19,6.49,3.55
4012,000965,天保基建,3.95,-1.5,-0.06,286824.0,113931191.6,2.99,4.05,3.93,4.05,4.01,0.72,2.58,50.89,0.8,4383832035.0,4383832035.0,0.0,-0.25,-18.05,0.77
4013,600284,浦东建设,8.53,-1.5,-0.13,202472.0,173557015.0,2.77,8.72,8.48,8.69,8.66,0.51,2.09,25.71,1.05,8276283680.0,8276283680.0,-0.12,0.24,2.4,1.55
4014,600250,南京商旅,11.83,-1.5,-0.18,233525.0,275190737.0,3.66,12.04,11.6,12.01,12.01,0.88,7.52,145.21,5.88,3674325589.0,3674325589.0,0.0,0.08,10.87,2.78
4015,600435,北方导航,17.75,-1.5,-0.27,739125.0,1317528060.0,4.11,18.3,17.56,18.2,18.02,0.4,4.89,161.69,9.16,26844350045.0,26844350045.0,0.06,0.28,24.3,15.11
4016,600536,中国软件,49.33,-1.5,-0.75,281451.0,1390521285.0,3.89,50.59,48.64,49.61,50.08,0.83,3.34,-332.06,13.07,46063692189.0,41617545300.0,-0.16,0.0,-0.2,6.54
4017,000597,东北制药,5.26,-1.5,-0.08,134402.0,70982515.0,2.62,5.37,5.23,5.37,5.34,0.83,0.95,32.6,1.4,7506484274.0,7413002092.0,-0.19,-0.19,-8.84,0.77
4018,002304,洋河股份,62.0,-1.51,-0.95,43133.0,268557511.63,1.81,63.0,61.86,62.94,62.95,0.81,0.29,17.62,1.92,93399594588.0,93397390488.0,-0.02,-0.02,-11.07,2.07
4019,603980,吉华集团,5.21,-1.51,-0.08,106248.0,55500700.0,2.84,5.32,5.17,5.31,5.29,0.73,1.57,183.16,0.91,3526301806.0,3526301806.0,-0.19,0.0,-5.96,3.37
4020,601577,长沙银行,9.14,-1.51,-0.14,198586.0,182280706.0,2.26,9.32,9.11,9.28,9.28,1.16,0.49,4.2,0.53,36757001312.0,36749048333.0,0.0,0.11,-4.09,-5.77
4021,002401,中远海科,16.91,-1.51,-0.26,79453.0,134976229.29,2.74,17.31,16.84,17.19,17.17,0.62,2.14,355.2,3.85,6284913320.0,6279764225.0,-0.06,0.0,-1.0,6.15
4022,688201,信安世纪,15.01,-1.51,-0.23,112161.0,168706939.0,3.87,15.39,14.8,15.12,15.24,0.77,3.71,243.94,3.66,4760478778.0,4540986603.0,0.0,0.07,9.24,2.6
4023,688579,山大地纬,12.4,-1.51,-0.19,96437.0,119719540.0,3.73,12.71,12.24,12.71,12.59,0.68,2.41,118.03,3.6,4960124000.0,4960124000.0,0.0,0.0,9.83,15.03
4024,002501,利源股份,2.61,-1.51,-0.04,993779.0,263447766.0,5.66,2.75,2.6,2.65,2.65,0.69,2.8,-78.59,35.14,9265500000.0,9256284628.0,-0.38,0.0,7.41,4.82
4025,600792,云煤能源,3.92,-1.51,-0.06,195319.0,76964301.0,2.26,4.0,3.91,3.98,3.98,0.72,1.76,-17.95,1.53,4350900512.0,4350900512.0,0.0,0.0,-16.06,1.03
4026,601009,南京银行,10.45,-1.51,-0.16,814915.0,855906458.0,2.17,10.64,10.41,10.63,10.61,0.9,0.66,5.38,0.71,129199277710.0,129199277710.0,0.0,0.1,-6.45,-8.57
4027,601336,新华保险,82.09,-1.51,-1.26,276830.0,2287715898.0,5.1,85.8,81.55,83.0,83.35,0.9,1.33,5.85,2.6,256083580394.0,171193715421.0,-0.01,-0.02,20.7,17.78
4028,002925,盈趣科技,20.24,-1.51,-0.31,188543.0,382623403.59,3.21,20.71,20.05,20.61,20.55,0.42,2.56,66.28,3.38,15735421708.0,14913253984.0,0.15,0.2,5.09,19.48
4029,600545,卓郎智能,2.61,-1.51,-0.04,190411.0,49904096.0,3.02,2.67,2.59,2.66,2.65,0.67,1.06,-14.65,1.46,4666450899.0,4666450899.0,0.0,0.38,-18.69,1.95
4030,002324,普利特,18.86,-1.51,-0.29,628852.0,1197745948.91,3.55,19.43,18.75,19.35,19.15,0.38,8.1,48.4,4.59,20978661637.0,14640564643.0,-0.16,0.0,43.42,17.95
4031,002968,新大正,12.96,-1.52,-0.2,58868.0,76163070.6,4.86,13.32,12.68,13.24,13.16,1.02,2.76,21.18,2.32,2932560068.0,2762503808.0,0.15,-0.23,2.53,6.58
4032,002210,飞马国际,3.24,-1.52,-0.05,1023057.0,332372512.45,4.26,3.33,3.19,3.3,3.29,0.79,3.85,451.16,9.05,8622394188.0,8606271624.0,0.0,-0.31,-20.2,-10.0
